company,opportunity_value,old_status_label,new_status_label,status_change_date,lead_created_date,current_lead_status,current_lead_status_date,current_opp_status,current_opp_status_date,billing_period_unit,billing_period
company4919,104,Opp - Lost,MR - Qualification,2019-01-25 15:31:19,2018-11-15 15:10:14,Lost,2019-04-12 8:22:07,Opp - Lost,2019-04-12 08:22:03,year,1
company4919,104,MR - Qualification,AE - Qualified,2019-01-28 17:26:44,2018-11-15 15:10:14,Lost,2019-04-12 8:22:07,Opp - Lost,2019-04-12 08:22:03,year,1
company4919,104,AE - Qualified,Opp - Lost,2019-04-12 08:22:03,2018-11-15 15:10:14,Lost,2019-04-12 8:22:07,Opp - Lost,2019-04-12 08:22:03,year,1
company4923,38,MR - Qualification,AE - Qualified,2018-10-02 12:42:03,2018-10-02 11:21:06,Customer,2018-10-02 13:45:01,Paying,2018-10-03 09:15:10,month,7
company4923,38,AE - Qualified,Confirmed,2018-10-02 13:45:04,2018-10-02 11:21:06,Customer,2018-10-02 13:45:01,Paying,2018-10-03 09:15:10,month,10
company4923,38,Confirmed,Paying,2018-10-03 09:15:10,2018-10-02 11:21:06,Customer,2018-10-02 13:45:01,Paying,2018-10-03 09:15:10,month,7
company4926,134,MR - Qualification,AE - Qualified,2019-04-08 12:53:59,2019-03-13 13:18:44,Qualified,2019-04-08 12:54:03,AE - Qualified,2019-04-08 12:53:59,year,1
company4927,33,AE - Qualified,Opp - Lost,2017-02-24 13:25:35,2016-10-13 15:06:46,Lost,2017-05-22 8:07:02,Opp - Lost,2017-02-24 13:25:35,month,3
company4928,71,AE - Qualified,Opp - Lost,2018-06-15 11:52:43,2018-05-30 09:41:22,Lost,2018-06-15 11:52:46,Opp - Lost,2018-06-15 11:52:43,month,5
company4929,38,AE - Qualified,Confirmed,2018-06-14 08:16:50,2018-06-13 12:45:16,Customer,2018-06-14 8:16:52,Paying,2018-07-01 16:14:40,month,3
company4929,38,Confirmed,Paying,2018-07-01 16:14:40,2018-06-13 12:45:16,Customer,2018-06-14 8:16:52,Paying,2018-07-01 16:14:40,month,8
company4931,369,MR - Qualification,Opp - Lost,2019-02-13 13:13:02,2019-01-18 15:27:01,Disqualified,2019-02-13 13:12:55,Opp - Lost,2019-02-13 13:13:02,year,1
company4932,65,AE - Qualified,AE - Solution Design,2018-09-07 08:43:38,2018-07-24 16:03:08,Customer,2018-10-18 14:13:29,Confirmed,2018-10-18 14:13:25,month,6
company4932,65,AE - Solution Design,Confirmed,2018-10-18 14:13:25,2018-07-24 16:03:08,Customer,2018-10-18 14:13:29,Confirmed,2018-10-18 14:13:25,month,10
company4934,77,AE - Qualified,Confirmed,2017-05-05 10:28:31,2017-04-26 13:39:15,Customer,2017-05-05 10:30:42,Paying,2017-06-01 07:22:28,year,1
company4934,77,Confirmed,Paying,2017-06-01 07:22:28,2017-04-26 13:39:15,Customer,2017-05-05 10:30:42,Paying,2017-06-01 07:22:28,year,1
company4936,29,SD - Interested,Opp - Lost,2018-09-06 09:49:48,2018-07-30 10:20:02,Disqualified,2018-09-06 9:49:50,Opp - Lost,2018-09-06 09:49:48,month,9
company4937,92,AE - Qualified,Confirmed,2018-03-28 12:54:37,2017-12-04 16:29:33,Customer,2018-03-28 13:02:57,Paying,2018-04-10 09:03:54,year,1
company4937,92,Confirmed,Paying,2018-04-10 09:03:54,2017-12-04 16:29:33,Customer,2018-03-28 13:02:57,Paying,2018-04-10 09:03:54,year,1
company4939,40,MR - Qualification,Opp - Lost,2019-02-04 10:05:22,2019-01-22 14:07:26,LCI,2019-04-02 14:25:26,Opp - Lost,2019-02-04 10:05:22,month,9
company4940,46,MR - Qualification,AE - Qualified,2018-11-22 14:35:09,2018-11-16 13:48:22,Qualified,2019-04-29 12:14:46,AE - Qualified,2019-04-29 12:14:43,month,9
company4940,46,AE - Qualified,AE - Solution Design,2018-12-05 10:28:38,2018-11-16 13:48:22,Qualified,2019-04-29 12:14:46,AE - Qualified,2019-04-29 12:14:43,month,10
company4940,46,AE - Solution Design,Opp - Lost,2018-12-21 09:47:27,2018-11-16 13:48:22,Qualified,2019-04-29 12:14:46,AE - Qualified,2019-04-29 12:14:43,month,6
company4940,46,Opp - Lost,MR - Qualification,2019-04-29 09:45:34,2018-11-16 13:48:22,Qualified,2019-04-29 12:14:46,AE - Qualified,2019-04-29 12:14:43,month,2
company4940,46,MR - Qualification,AE - Qualified,2019-04-29 12:14:43,2018-11-16 13:48:22,Qualified,2019-04-29 12:14:46,AE - Qualified,2019-04-29 12:14:43,month,5
company4945,38,MR - Qualification,AE - Qualified,2018-09-27 16:29:16,2018-08-30 14:35:07,LCI,2019-03-11 11:32:50,Opp - Lost,2018-11-20 08:46:24,month,9
company4945,38,AE - Qualified,Opp - Lost,2018-11-20 08:46:24,2018-08-30 14:35:07,LCI,2019-03-11 11:32:50,Opp - Lost,2018-11-20 08:46:24,month,2
company4947,104,SD - Interested,Opp - Lost,2019-02-18 13:02:48,2019-01-30 12:39:48,Lost,2019-02-18 13:02:55,Opp - Lost,2019-02-18 13:02:48,year,1
company4948,36,MR - Qualification,AE - Qualified,2019-04-23 17:10:46,2019-04-18 14:51:22,Qualified,2019-04-23 17:09:39,AE - Qualified,2019-04-23 17:10:46,month,4
company4949,132,AE - Qualified,Confirmed,2017-12-05 11:07:28,2017-10-06 12:16:16,Customer,2017-12-05 18:50:43,Paying,2017-12-18 15:11:02,year,1
company4949,132,Confirmed,Paying,2017-12-18 15:11:02,2017-10-06 12:16:16,Customer,2017-12-05 18:50:43,Paying,2017-12-18 15:11:02,year,1
company4951,90,SD - Interested,SD - Engaged,2018-10-11 13:39:49,2018-08-27 13:09:46,Lost,2019-03-05 8:27:25,Opp - Lost,2019-03-05 08:26:35,year,1
company4951,90,SD - Engaged,AE - Qualified,2018-10-24 09:22:20,2018-08-27 13:09:46,Lost,2019-03-05 8:27:25,Opp - Lost,2019-03-05 08:26:35,year,1
company4951,90,AE - Qualified,Opp - Lost,2019-03-05 08:26:35,2018-08-27 13:09:46,Lost,2019-03-05 8:27:25,Opp - Lost,2019-03-05 08:26:35,year,1
company4954,27,AE - Qualified,Confirmed,2018-02-01 15:30:50,2018-02-01 13:26:29,Customer,2018-02-01 15:30:52,Paying,2018-02-27 17:37:15,month,6
company4954,27,Confirmed,Paying,2018-02-27 17:37:15,2018-02-01 13:26:29,Customer,2018-02-01 15:30:52,Paying,2018-02-27 17:37:15,month,7
company4956,40,SD - Interested,AE - Qualified,2019-02-12 12:47:39,2019-02-04 10:43:28,Customer,2019-04-01 13:19:04,Confirmed,2019-04-01 13:19:24,month,3
company4956,40,AE - Qualified,Confirmed,2019-04-01 13:19:24,2019-02-04 10:43:28,Customer,2019-04-01 13:19:04,Confirmed,2019-04-01 13:19:24,month,5
company4958,77,AE - Qualified,Confirmed,2016-06-16 09:43:01,2016-06-07 22:50:37,Customer,2016-06-16 9:42:57,Paying,2016-10-01 12:27:58,year,1
company4958,77,Confirmed,Paying,2016-10-01 12:27:58,2016-06-07 22:50:37,Customer,2016-06-16 9:42:57,Paying,2016-10-01 12:27:58,year,1
company4960,25,AE - Qualified,Confirmed,2018-01-17 15:07:36,2018-01-15 14:51:44,Customer,2018-01-17 15:07:41,Paying,2018-02-12 13:17:35,month,9
company4960,25,Confirmed,Paying,2018-02-12 13:17:35,2018-01-15 14:51:44,Customer,2018-01-17 15:07:41,Paying,2018-02-12 13:17:35,month,1
company4962,29,MR - Qualification,Opp - Lost,2018-11-29 08:21:26,2018-09-03 15:55:27,Disqualified,2018-11-29 8:19:27,Opp - Lost,2018-11-29 08:21:26,month,10
company4963,244,SD - Engaged,AE - Qualified,2018-09-03 14:48:35,2018-09-03 13:41:48,Lost,2018-12-03 10:13:05,Opp - Lost,2018-12-03 10:12:58,year,1
company4963,244,AE - Qualified,AE - Solution Design,2018-10-12 07:53:15,2018-09-03 13:41:48,Lost,2018-12-03 10:13:05,Opp - Lost,2018-12-03 10:12:58,year,1
company4963,244,AE - Solution Design,Opp - Lost,2018-12-03 10:12:58,2018-09-03 13:41:48,Lost,2018-12-03 10:13:05,Opp - Lost,2018-12-03 10:12:58,year,1
company4966,44,AE - Qualified,Confirmed,2016-11-29 09:43:45,2016-11-10 15:37:11,Customer,2016-11-29 9:43:52,Paying,2017-01-20 13:31:52,month,7
company4966,44,Confirmed,Paying,2017-01-20 13:31:52,2016-11-10 15:37:11,Customer,2016-11-29 9:43:52,Paying,2017-01-20 13:31:52,month,5
company4968,25,AE - Qualified,Confirmed,2017-01-17 13:40:13,2016-11-29 10:02:19,Customer,2017-01-17 14:37:59,Paying,2017-02-01 08:50:35,month,10
company4968,25,Confirmed,Paying,2017-02-01 08:50:35,2016-11-29 10:02:19,Customer,2017-01-17 14:37:59,Paying,2017-02-01 08:50:35,month,1
company4970,38,MR - Qualification,AE - Qualified,2018-09-14 14:27:24,2018-09-13 08:38:02,Customer,2018-10-24 15:10:29,Paying,2018-11-03 09:32:33,month,2
company4970,38,AE - Qualified,AE - Solution Design,2018-10-01 14:05:19,2018-09-13 08:38:02,Customer,2018-10-24 15:10:29,Paying,2018-11-03 09:32:33,month,7
company4970,38,AE - Solution Design,Confirmed,2018-10-24 15:10:25,2018-09-13 08:38:02,Customer,2018-10-24 15:10:29,Paying,2018-11-03 09:32:33,month,6
company4970,38,Confirmed,Paying,2018-11-03 09:32:33,2018-09-13 08:38:02,Customer,2018-10-24 15:10:29,Paying,2018-11-03 09:32:33,month,1
company4974,29,MR - Qualification,AE - Qualified,2018-12-03 14:50:36,2018-11-23 15:33:37,Customer,2019-01-31 15:13:22,Confirmed,2019-01-31 15:13:16,month,11
company4974,29,AE - Qualified,AE - Solution Design,2018-12-19 14:25:49,2018-11-23 15:33:37,Customer,2019-01-31 15:13:22,Confirmed,2019-01-31 15:13:16,month,3
company4974,29,AE - Solution Design,Confirmed,2019-01-31 15:13:16,2018-11-23 15:33:37,Customer,2019-01-31 15:13:22,Confirmed,2019-01-31 15:13:16,month,11
company4977,215,AE - Qualified,Opp - Lost,2019-01-03 09:10:55,2018-07-26 09:18:58,Lost,2019-01-03 9:11:05,Opp - Lost,2019-01-03 09:10:55,year,1
company4978,71,AE - Qualified,Opp - Lost,2019-03-08 14:57:57,2018-03-09 15:40:49,LCI,2019-03-08 14:57:38,Opp - Lost,2019-03-08 14:57:57,month,5
company4979,92,AE - Qualified,Confirmed,2017-02-15 13:51:31,2017-02-09 00:31:39,Customer,2017-02-15 13:51:36,Paying,2017-03-07 09:46:30,year,1
company4979,92,Confirmed,Paying,2017-03-07 09:46:30,2017-02-09 00:31:39,Customer,2017-02-15 13:51:36,Paying,2017-03-07 09:46:30,year,1
company4981,31,MR - Qualification,AE - Qualified,2019-02-28 15:16:55,2019-02-20 13:20:57,Customer,2019-03-28 15:41:46,Confirmed,2019-03-28 15:41:59,month,11
company4981,31,AE - Qualified,Confirmed,2019-03-28 15:41:59,2019-02-20 13:20:57,Customer,2019-03-28 15:41:46,Confirmed,2019-03-28 15:41:59,month,5
company4983,38,MR - Qualification,Opp - Lost,2018-11-12 12:17:20,2018-10-30 09:38:36,Disqualified,2018-11-12 12:17:14,Opp - Lost,2018-11-12 12:17:20,month,5
company4984,68,AE - Qualified,Confirmed,2019-02-12 10:35:28,2019-02-04 13:28:21,Customer,2019-02-12 10:44:54,Confirmed,2019-02-12 10:35:28,month,7
company4985,408,SD - Engaged,AE - Qualified,2019-03-19 07:23:21,2019-03-07 13:26:52,Qualified,2019-03-19 7:22:31,AE - Qualified,2019-03-19 07:23:21,year,1
company4986,850,SD - Interested,Opp - Lost,2018-10-02 14:24:37,2018-09-18 11:35:20,Lost,2018-10-02 14:24:32,Opp - Lost,2018-10-02 14:24:37,year,1
company4987,88,AE - Qualified,Opp - Lost,2018-07-26 13:21:51,2018-04-20 14:28:37,Lost,2018-07-26 13:22:38,Opp - Lost,2018-07-26 13:21:51,year,1
company4988,37,AE - Qualified,Confirmed,2016-12-12 13:26:11,2016-12-12 13:26:05,Customer,2016-12-12 13:27:27,Paying,2017-01-20 13:32:26,month,5
company4988,37,Confirmed,Paying,2017-01-20 13:32:26,2016-12-12 13:26:05,Customer,2016-12-12 13:27:27,Paying,2017-01-20 13:32:26,month,4
company4990,98,MR - Qualification,AE - Qualified,2019-03-13 13:57:42,2019-03-13 09:59:50,Lost,2019-04-11 8:07:04,Opp - Lost,2019-04-11 08:07:00,year,1
company4990,98,AE - Qualified,Opp - Lost,2019-04-11 08:07:00,2019-03-13 09:59:50,Lost,2019-04-11 8:07:04,Opp - Lost,2019-04-11 08:07:00,year,1
company4992,49,MR - Qualification,AE - Qualified,2019-04-01 09:30:30,2019-03-27 14:31:40,Customer,2019-04-04 15:52:45,Confirmed,2019-04-04 15:51:47,month,8
company4992,49,AE - Qualified,Confirmed,2019-04-04 15:51:47,2019-03-27 14:31:40,Customer,2019-04-04 15:52:45,Confirmed,2019-04-04 15:51:47,month,1
company4994,53,MR - Qualification,AE - Qualified,2019-04-08 07:48:55,2019-04-05 12:53:54,Qualified,2019-04-08 7:59:02,AE - Qualified,2019-04-08 07:48:55,month,5
company4995,71,AE - Qualified,Confirmed,2017-03-01 10:51:48,2017-02-14 13:51:50,Customer,2017-03-01 10:58:35,Paying,2017-03-01 11:27:48,month,7
company4995,71,Confirmed,Paying,2017-03-01 11:27:48,2017-02-14 13:51:50,Customer,2017-03-01 10:58:35,Paying,2017-03-01 11:27:48,month,3
company4997,364,AE - Qualified,AE - Solution Design,2018-08-13 10:14:48,2018-07-30 09:27:32,Customer,2018-08-16 12:33:20,Paying,2018-10-22 15:37:30,year,1
company4997,364,AE - Solution Design,Confirmed,2018-08-16 12:33:15,2018-07-30 09:27:32,Customer,2018-08-16 12:33:20,Paying,2018-10-22 15:37:30,year,1
company4997,364,Confirmed,Paying,2018-10-22 15:37:30,2018-07-30 09:27:32,Customer,2018-08-16 12:33:20,Paying,2018-10-22 15:37:30,year,1
company5000,168,SD - Engaged,AE - Qualified,2019-02-22 14:09:19,2019-02-18 13:42:38,Customer,2019-03-25 16:41:12,Confirmed,2019-03-22 09:51:41,year,1
company5000,168,AE - Qualified,AE - Solution Design,2019-03-15 15:53:33,2019-02-18 13:42:38,Customer,2019-03-25 16:41:12,Confirmed,2019-03-22 09:51:41,year,1
company5000,168,AE - Solution Design,AE - Negotiation,2019-03-18 15:16:34,2019-02-18 13:42:38,Customer,2019-03-25 16:41:12,Confirmed,2019-03-22 09:51:41,year,1
company5000,168,AE - Negotiation,Confirmed,2019-03-22 09:51:41,2019-02-18 13:42:38,Customer,2019-03-25 16:41:12,Confirmed,2019-03-22 09:51:41,year,1
company5004,38,MR - Qualification,AE - Qualified,2018-11-12 16:35:23,2018-11-12 14:26:01,Customer,2018-11-28 8:57:07,Confirmed,2018-11-28 08:57:04,month,2
company5004,38,AE - Qualified,AE - Negotiation,2018-11-22 09:12:59,2018-11-12 14:26:01,Customer,2018-11-28 8:57:07,Confirmed,2018-11-28 08:57:04,month,6
company5004,38,AE - Negotiation,Confirmed,2018-11-28 08:57:04,2018-11-12 14:26:01,Customer,2018-11-28 8:57:07,Confirmed,2018-11-28 08:57:04,month,9
company5007,29,AE - Qualified,Opp - Lost,2018-05-02 13:45:36,2018-04-19 12:55:08,Disqualified,2018-06-12 12:52:01,Opp - Lost,2018-05-02 13:45:36,month,4
company5008,103,SD - Engaged,AE - Qualified,2019-02-05 08:41:05,2019-01-28 14:16:14,Customer,2019-03-25 9:39:55,Paying,2019-04-01 12:38:29,year,1
company5008,103,AE - Qualified,AE - Negotiation,2019-03-04 14:13:50,2019-01-28 14:16:14,Customer,2019-03-25 9:39:55,Paying,2019-04-01 12:38:29,year,1
company5008,103,AE - Negotiation,Confirmed,2019-03-22 10:00:34,2019-01-28 14:16:14,Customer,2019-03-25 9:39:55,Paying,2019-04-01 12:38:29,year,1
company5008,103,Confirmed,Paying,2019-04-01 12:38:29,2019-01-28 14:16:14,Customer,2019-03-25 9:39:55,Paying,2019-04-01 12:38:29,year,1
company5012,388,AE - Qualified,Opp - Lost,2018-10-04 13:40:10,2018-05-18 14:42:07,Lost,2018-10-04 13:41:19,Opp - Lost,2018-10-04 13:40:10,year,1
company5013,33,AE - Qualified,Confirmed,2018-02-26 08:59:11,2018-02-22 15:48:39,Customer,2018-02-28 13:47:12,Paying,2018-04-23 16:31:07,month,3
company5013,33,Confirmed,Paying,2018-04-23 16:31:07,2018-02-22 15:48:39,Customer,2018-02-28 13:47:12,Paying,2018-04-23 16:31:07,month,2
company5015,71,MR - Qualification,AE - Qualified,2018-10-23 14:39:36,2018-10-22 12:18:26,Lost,2019-01-31 16:46:15,Opp - Lost,2019-01-31 16:46:17,month,8
company5015,71,AE - Qualified,Opp - Lost,2019-01-31 16:46:17,2018-10-22 12:18:26,Lost,2019-01-31 16:46:15,Opp - Lost,2019-01-31 16:46:17,month,8
company5017,92,AE - Qualified,Opp - Lost,2017-09-14 16:00:38,2017-07-31 07:05:56,Customer,2018-07-05 15:00:21,Confirmed,2018-07-05 07:53:52,year,1
company5017,92,Opp - Lost,AE - Qualified,2018-06-18 16:15:03,2017-07-31 07:05:56,Customer,2018-07-05 15:00:21,Confirmed,2018-07-05 07:53:52,year,1
company5017,92,AE - Qualified,Confirmed,2018-07-05 07:53:52,2017-07-31 07:05:56,Customer,2018-07-05 15:00:21,Confirmed,2018-07-05 07:53:52,year,1
company5020,392,AE - Qualified,Opp - Lost,2018-04-16 09:16:55,2017-12-06 13:44:09,Not Interested,2018-09-03 7:10:50,Opp - Lost,2018-04-16 09:16:55,year,1
company5021,71,MR - Qualification,AE - Qualified,2019-02-28 14:47:46,2019-02-22 14:09:21,Customer,2019-03-07 16:29:46,Confirmed,2019-03-07 16:30:03,month,8
company5021,71,AE - Qualified,Confirmed,2019-03-07 16:30:03,2019-02-22 14:09:21,Customer,2019-03-07 16:29:46,Confirmed,2019-03-07 16:30:03,month,7
company5023,60,AE - Qualified,Confirmed,2017-05-18 16:03:17,2017-05-10 15:16:10,Customer,2017-05-18 16:03:20,Paying,2017-05-23 11:23:02,month,10
company5023,60,Confirmed,Paying,2017-05-23 11:23:02,2017-05-10 15:16:10,Customer,2017-05-18 16:03:20,Paying,2017-05-23 11:23:02,month,8
company5025,153,AE - Qualified,AE - Solution Design,2018-07-31 12:49:08,2018-06-20 15:37:36,Customer,2018-10-18 10:32:55,Paying,2018-11-15 11:31:12,year,1
company5025,153,AE - Solution Design,Confirmed,2018-10-18 10:32:45,2018-06-20 15:37:36,Customer,2018-10-18 10:32:55,Paying,2018-11-15 11:31:12,year,1
company5025,153,Confirmed,Paying,2018-11-15 11:31:12,2018-06-20 15:37:36,Customer,2018-10-18 10:32:55,Paying,2018-11-15 11:31:12,year,1
company5028,29,Confirmed,Opp - Lost,2018-07-10 07:34:53,2018-07-09 15:20:43,Disqualified,2018-06-27 13:09:38,Opp - Lost,2018-07-10 07:34:53,month,11
company5029,29,AE - Qualified,Confirmed,2018-06-22 14:18:39,2018-04-05 13:18:04,Customer,2018-06-22 14:18:44,Paying,2018-06-22 16:17:25,month,10
company5029,29,Confirmed,Paying,2018-06-22 16:17:25,2018-04-05 13:18:04,Customer,2018-06-22 14:18:44,Paying,2018-06-22 16:17:25,month,7
company5031,167,AE - Qualified,Opp - Lost,2017-04-07 07:52:43,2017-03-09 14:16:24,Customer,2018-05-30 10:06:54,Paying,2018-06-05 10:11:56,year,1
company5031,167,Opp - Lost,AE - Qualified,2018-02-12 12:49:19,2017-03-09 14:16:24,Customer,2018-05-30 10:06:54,Paying,2018-06-05 10:11:56,year,1
company5031,167,AE - Qualified,Confirmed,2018-05-30 10:06:46,2017-03-09 14:16:24,Customer,2018-05-30 10:06:54,Paying,2018-06-05 10:11:56,year,1
company5031,167,Confirmed,Paying,2018-06-05 10:11:56,2017-03-09 14:16:24,Customer,2018-05-30 10:06:54,Paying,2018-06-05 10:11:56,year,1
company5035,35,AE - Qualified,Opp - Lost,2018-03-16 08:39:06,2018-02-22 15:45:48,Disqualified,2019-03-22 9:30:14,Opp - Lost,2018-03-16 08:39:06,month,10
company5036,1206,SD - Interested,Opp - Lost,2018-11-28 16:50:51,2018-07-30 12:02:41,Not Interested,2018-11-29 10:02:33,Opp - Lost,2018-11-28 16:50:51,year,1
company5037,34,MR - Qualification,AE - Qualified,2019-03-27 14:07:43,2019-03-25 16:56:43,Customer,2019-04-10 12:13:34,Confirmed,2019-04-10 12:13:24,month,10
company5037,34,AE - Qualified,Confirmed,2019-04-10 12:13:24,2019-03-25 16:56:43,Customer,2019-04-10 12:13:34,Confirmed,2019-04-10 12:13:24,month,5
company5039,38,MR - Qualification,AE - Qualified,2019-02-07 10:53:31,2019-02-07 10:39:47,Customer,2019-03-14 10:45:01,Confirmed,2019-03-14 10:45:51,month,9
company5039,38,AE - Qualified,Confirmed,2019-03-14 10:45:51,2019-02-07 10:39:47,Customer,2019-03-14 10:45:01,Confirmed,2019-03-14 10:45:51,month,11
company5041,40,MR - Qualification,AE - Qualified,2019-02-06 10:31:02,2019-01-31 09:43:51,LCI,2019-03-22 10:04:51,Opp - Lost,2019-03-22 10:05:09,month,9
company5041,40,AE - Qualified,Opp - Lost,2019-03-22 10:05:09,2019-01-31 09:43:51,LCI,2019-03-22 10:04:51,Opp - Lost,2019-03-22 10:05:09,month,3
company5043,33,MR - Qualification,AE - Qualified,2019-03-25 17:46:25,2019-03-19 13:22:51,Qualified,2019-03-25 17:46:13,AE - Qualified,2019-03-25 17:46:25,month,6
company5044,140,AE - Qualified,Opp - Lost,2017-01-31 10:22:39,2016-11-02 14:46:44,Lost,2018-03-26 10:25:24,Opp - Lost,2017-01-31 10:22:39,year,1
company5045,44,AE - Qualified,Opp - Lost,2017-01-19 13:23:06,2017-01-09 15:02:05,Lost,2017-01-19 13:37:16,Opp - Lost,2017-01-19 13:23:06,month,10
company5046,60,AE - Qualified,Opp - Lost,2017-02-07 08:55:35,2016-11-17 09:27:44,Not Interested,2018-09-28 12:01:01,Opp - Lost,2017-02-07 08:55:35,month,7
company5047,34,AE - Qualified,Opp - Lost,2017-06-22 08:16:49,2017-05-08 15:18:37,Lost,2018-07-10 9:54:32,Opp - Lost,2017-06-22 08:16:49,month,9
company5048,198,AE - Qualified,Opp - Lost,2018-08-20 11:47:25,2018-04-17 14:12:54,Qualified,2018-08-21 12:22:43,AE - Qualified,2018-08-21 12:22:39,year,1
company5048,198,Opp - Lost,AE - Qualified,2018-08-21 12:22:39,2018-04-17 14:12:54,Qualified,2018-08-21 12:22:43,AE - Qualified,2018-08-21 12:22:39,year,1
company5050,31,MR - Qualification,AE - Qualified,2019-02-14 10:29:43,2019-02-06 09:34:06,Customer,2019-02-25 10:23:59,Paying,2019-03-06 08:12:06,month,5
company5050,31,AE - Qualified,Confirmed,2019-02-25 10:24:09,2019-02-06 09:34:06,Customer,2019-02-25 10:23:59,Paying,2019-03-06 08:12:06,month,4
company5050,31,Confirmed,Paying,2019-03-06 08:12:06,2019-02-06 09:34:06,Customer,2019-02-25 10:23:59,Paying,2019-03-06 08:12:06,month,4
company5053,38,AE - Qualified,Confirmed,2018-04-10 08:29:23,2018-03-22 16:00:53,Customer,2018-04-10 8:29:28,Paying,2018-04-10 09:13:55,month,6
company5053,38,Confirmed,Paying,2018-04-10 09:13:55,2018-03-22 16:00:53,Customer,2018-04-10 8:29:28,Paying,2018-04-10 09:13:55,month,3
company5055,479,SD - Interested,SD - Engaged,2019-04-04 15:16:43,2019-04-04 15:06:24,Qualified,2019-04-08 12:03:42,AE - Qualified,2019-04-08 12:04:07,year,1
company5055,479,SD - Engaged,AE - Qualified,2019-04-08 12:04:07,2019-04-04 15:06:24,Qualified,2019-04-08 12:03:42,AE - Qualified,2019-04-08 12:04:07,year,1
company5057,198,AE - Qualified,Confirmed,2018-02-23 17:20:20,2017-11-17 11:09:46,Customer,2018-02-23 17:20:46,Paying,2018-04-23 16:27:02,year,1
company5057,198,Confirmed,Paying,2018-04-23 16:27:02,2017-11-17 11:09:46,Customer,2018-02-23 17:20:46,Paying,2018-04-23 16:27:02,year,1
company5059,172,SD - Interested,SD - Engaged,2019-05-14 07:29:38,2018-10-18 16:20:23,Interested,2018-10-18 16:18:35,SD - Engaged,2019-05-14 07:29:38,year,1
company5060,84,AE - Qualified,Opp - Lost,2017-06-19 14:47:18,2017-05-15 15:08:11,Customer,2017-09-29 9:22:41,Paying,2017-11-06 22:56:59,year,1
company5060,84,Opp - Lost,AE - Qualified,2017-09-08 12:21:46,2017-05-15 15:08:11,Customer,2017-09-29 9:22:41,Paying,2017-11-06 22:56:59,year,1
company5060,84,AE - Qualified,Confirmed,2017-09-29 09:21:35,2017-05-15 15:08:11,Customer,2017-09-29 9:22:41,Paying,2017-11-06 22:56:59,year,1
company5060,84,Confirmed,Paying,2017-11-06 22:56:59,2017-05-15 15:08:11,Customer,2017-09-29 9:22:41,Paying,2017-11-06 22:56:59,year,1
company5064,292,SD - Interested,Opp - Lost,2019-03-25 09:32:41,2019-01-30 07:17:29,Not Interested,2019-03-25 9:32:36,Opp - Lost,2019-03-25 09:32:41,year,1
company5065,109,MR - Qualification,AE - Qualified,2018-08-03 08:39:05,2018-08-02 09:11:46,Customer,2018-08-08 14:58:37,Paying,2018-08-23 16:38:30,year,1
